139,119,28,160
158,125,28,160
194,137,28,160
226,148,28,160
290,170,28,160
300,171,38,162
264,173,13,167
308,174,46,165
315,174,54,165
311,176,49,167
287,181,46,180
298,185,46,180
341,186,88,182
308,188,46,180
408,211,146,206
299,212,36,204
463,218,199,215
450,221,186,217
251,227,24,172
451,227,188,224
459,227,195,223
471,227,207,224
264,230,24,172
433,230,170,226
278,234,14,226
