459,64,201,72
415,88,158,92
415,106,158,109
385,112,127,114
398,131,140,133
394,203,134,204
411,206,150,208
17,210,148,47
442,216,180,219
338,224,77,223
441,225,179,228
341,241,80,241
275,270,244,146
398,272,136,273
398,277,136,278
297,289,34,289
288,298,25,298
283,304,20,304
302,304,39,304
289,306,25,306
170,320,361,285
